VMM=0, CKTPrunning=1, PDAC=40, XADC=779, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=40, XADC=79, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=40, XADC=110, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=40, XADC=110, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=40, XADC=102, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=40, XADC=96, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=40, XADC=92, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=40, XADC=70, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=40, XADC=123, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=40, XADC=78, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=40, XADC=109, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=40, XADC=109, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=40, XADC=100, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=40, XADC=98, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=40, XADC=92, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=40, XADC=69, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=40, XADC=123, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=40, XADC=76, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=40, XADC=108, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=40, XADC=110, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=40, XADC=102, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=40, XADC=99, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=40, XADC=93, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=40, XADC=72, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=40, XADC=124, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=40, XADC=79, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=40, XADC=111, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=40, XADC=111, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=40, XADC=100, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=40, XADC=97, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=40, XADC=93, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=40, XADC=72, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=40, XADC=125, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=40, XADC=76, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=40, XADC=110, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=40, XADC=112, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=40, XADC=103, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=40, XADC=97, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=40, XADC=91, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=40, XADC=71, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=40, XADC=127, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=40, XADC=78, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=40, XADC=111, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=40, XADC=112, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=40, XADC=101, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=40, XADC=99, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=40, XADC=91, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=40, XADC=71, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=40, XADC=126, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=40, XADC=79, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=40, XADC=111, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=40, XADC=113, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=40, XADC=101, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=40, XADC=97, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=40, XADC=93, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=40, XADC=72, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=40, XADC=128, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=40, XADC=80, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=40, XADC=111, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=40, XADC=110, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=40, XADC=102, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=40, XADC=96, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=40, XADC=90, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=40, XADC=71, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=40, XADC=124, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=40, XADC=78, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=40, XADC=110, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=40, XADC=112, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=40, XADC=101, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=40, XADC=97, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=40, XADC=92, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=40, XADC=72, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=40, XADC=124, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=40, XADC=78, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=40, XADC=110, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=40, XADC=110, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=40, XADC=100, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=40, XADC=98, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=40, XADC=92, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=40, XADC=71, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=40, XADC=125, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=40, XADC=79, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=40, XADC=109, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=40, XADC=112, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=40, XADC=102, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=40, XADC=97, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=40, XADC=92, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=40, XADC=72, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=40, XADC=125, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=40, XADC=79, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=40, XADC=112, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=40, XADC=110, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=40, XADC=103, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=40, XADC=97, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=40, XADC=90, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=40, XADC=73, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=40, XADC=125, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=40, XADC=78, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=40, XADC=110, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=40, XADC=111, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=40, XADC=101, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=40, XADC=96, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=40, XADC=92, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=40, XADC=72, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=40, XADC=125, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=40, XADC=76, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=40, XADC=109, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=40, XADC=111, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=40, XADC=102, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=40, XADC=98, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=40, XADC=91, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=40, XADC=72, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=40, XADC=125, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=40, XADC=78, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=40, XADC=20, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=40, XADC=22, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=40, XADC=24, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=40, XADC=23, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=40, XADC=22, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=40, XADC=24, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=40, XADC=25, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=40, XADC=77, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=40, XADC=108, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=40, XADC=110, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=40, XADC=102, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=40, XADC=96, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=40, XADC=90, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=40, XADC=71, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=40, XADC=127, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=40, XADC=21, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=40, XADC=21, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=40, XADC=23, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=40, XADC=23, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=40, XADC=22, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=40, XADC=23, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=40, XADC=22, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=40, XADC=126, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=40, XADC=80, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=40, XADC=110, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=40, XADC=110, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=40, XADC=101, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=40, XADC=97, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=40, XADC=91, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=40, XADC=73, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=40, XADC=24, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=40, XADC=22, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=40, XADC=20, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=40, XADC=22, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=40, XADC=24, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=40, XADC=22, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=40, XADC=22, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=40, XADC=26, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=40, XADC=125, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=40, XADC=79, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=40, XADC=110, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=40, XADC=110, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=40, XADC=102, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=40, XADC=98, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=40, XADC=92, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=40, XADC=71, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=40, XADC=24, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=40, XADC=21, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=40, XADC=21, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=40, XADC=21, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=40, XADC=22, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=40, XADC=25, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=40, XADC=22, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=40, XADC=71, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=40, XADC=126, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=40, XADC=78, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=40, XADC=111, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=40, XADC=110, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=40, XADC=102, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=40, XADC=98, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=40, XADC=91, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=40, XADC=24, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=40, XADC=25, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=40, XADC=20, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=40, XADC=21, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=40, XADC=23, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=40, XADC=24, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=40, XADC=24, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=40, XADC=91, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=40, XADC=71, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=40, XADC=126, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=40, XADC=78, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=40, XADC=109, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=40, XADC=110, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=40, XADC=102, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=40, XADC=98, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=40, XADC=22, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=40, XADC=25, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=40, XADC=23, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=40, XADC=21, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=40, XADC=22, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=40, XADC=21, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=40, XADC=24, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=40, XADC=95, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=40, XADC=91, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=40, XADC=73, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=40, XADC=124, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=40, XADC=78, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=40, XADC=109, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=40, XADC=110, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=40, XADC=102, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=40, XADC=23, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=40, XADC=22, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=40, XADC=25, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=40, XADC=24, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=40, XADC=20, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=40, XADC=21, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=40, XADC=22, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=40, XADC=23, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=40, XADC=99, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=40, XADC=91, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=40, XADC=72, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=40, XADC=127, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=40, XADC=79, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=40, XADC=111, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=40, XADC=112, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=40, XADC=101, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=40, XADC=23, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=40, XADC=21, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=40, XADC=27, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=40, XADC=25, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=40, XADC=20, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=40, XADC=20, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=40, XADC=22, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=40, XADC=25, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=40, XADC=95, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=40, XADC=92, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=40, XADC=70, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=40, XADC=127, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=40, XADC=75, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=40, XADC=110, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=40, XADC=109, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=40, XADC=101, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=40, XADC=25, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=40, XADC=22, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=40, XADC=25, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=40, XADC=25, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=40, XADC=22, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=40, XADC=20, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=40, XADC=21, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=40, XADC=24, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=40, XADC=95, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=40, XADC=92, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=40, XADC=71, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=40, XADC=125, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=40, XADC=78, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=40, XADC=110, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=40, XADC=111, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=40, XADC=102, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=40, XADC=23, MMFE8=125
